areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-10-27,6_to_17,10.4,836
E92000001,England,nation,2020-10-27,0_to_5,22.9,912
E92000001,England,nation,2020-10-27,85+,2117.1,29577
E92000001,England,nation,2020-10-27,65_to_84,650.6,58270
E92000001,England,nation,2020-10-26,18_to_64,133.3,45207
E92000001,England,nation,2020-10-26,6_to_17,10.3,827
E92000001,England,nation,2020-10-26,0_to_5,22.7,904
E92000001,England,nation,2020-10-26,85+,2100.0,29338
E92000001,England,nation,2020-10-26,65_to_84,645.1,57778
E92000001,England,nation,2020-10-25,18_to_64,132.0,44751
E92000001,England,nation,2020-10-25,6_to_17,10.2,823
E92000001,England,nation,2020-10-25,0_to_5,22.3,891
E92000001,England,nation,2020-10-25,85+,2083.1,29102
E92000001,England,nation,2020-10-25,65_to_84,639.0,57231
E92000001,England,nation,2020-10-24,18_to_64,130.8,44370
E92000001,England,nation,2020-10-24,6_to_17,10.1,815
E92000001,England,nation,2020-10-24,0_to_5,22.2,884
E92000001,England,nation,2020-10-24,85+,2065.9,28862
E92000001,England,nation,2020-10-24,65_to_84,633.2,56715
E92000001,England,nation,2020-10-23,18_to_64,130.0,44067
E92000001,England,nation,2020-10-23,6_to_17,10.1,813
E92000001,England,nation,2020-10-23,0_to_5,22.0,876
E92000001,England,nation,2020-10-23,85+,2052.2,28670
E92000001,England,nation,2020-10-23,65_to_84,627.9,56238
E92000001,England,nation,2020-10-22,18_to_64,129.0,43753
E92000001,England,nation,2020-10-22,6_to_17,10.0,807
E92000001,England,nation,2020-10-22,0_to_5,21.8,868
E92000001,England,nation,2020-10-22,85+,2036.9,28457
E92000001,England,nation,2020-10-22,65_to_84,622.9,55795
E92000001,England,nation,2020-10-21,18_to_64,128.1,43436
E92000001,England,nation,2020-10-21,6_to_17,10.0,804
E92000001,England,nation,2020-10-21,0_to_5,21.6,863
E92000001,England,nation,2020-10-21,85+,2020.2,28223
E92000001,England,nation,2020-10-21,65_to_84,618.2,55371
E92000001,England,nation,2020-10-20,18_to_64,127.1,43098
E92000001,England,nation,2020-10-20,6_to_17,9.9,793
E92000001,England,nation,2020-10-20,0_to_5,21.4,856
E92000001,England,nation,2020-10-20,85+,2007.6,28047
E92000001,England,nation,2020-10-20,65_to_84,613.2,54925
E92000001,England,nation,2020-10-19,18_to_64,126.2,42804
E92000001,England,nation,2020-10-19,6_to_17,9.8,784
E92000001,England,nation,2020-10-19,0_to_5,21.3,852
E92000001,England,nation,2020-10-19,85+,1993.1,27844
E92000001,England,nation,2020-10-19,65_to_84,608.6,54511
E92000001,England,nation,2020-10-18,18_to_64,125.4,42513
E92000001,England,nation,2020-10-18,6_to_17,9.6,771
E92000001,England,nation,2020-10-18,0_to_5,21.1,843
E92000001,England,nation,2020-10-18,85+,1981.5,27682
E92000001,England,nation,2020-10-18,65_to_84,604.5,54144
E92000001,England,nation,2020-10-17,18_to_64,124.5,42220
E92000001,England,nation,2020-10-17,6_to_17,9.5,764
E92000001,England,nation,2020-10-17,0_to_5,20.8,830
E92000001,England,nation,2020-10-17,85+,1969.6,27517
E92000001,England,nation,2020-10-17,65_to_84,600.4,53778
E92000001,England,nation,2020-10-16,18_to_64,123.8,41972
E92000001,England,nation,2020-10-16,6_to_17,9.5,760
E92000001,England,nation,2020-10-16,0_to_5,20.7,825
E92000001,England,nation,2020-10-16,85+,1958.2,27357
E92000001,England,nation,2020-10-16,65_to_84,596.8,53454
E92000001,England,nation,2020-10-15,18_to_64,123.1,41743
E92000001,England,nation,2020-10-15,6_to_17,9.4,755
E92000001,England,nation,2020-10-15,0_to_5,20.5,818
E92000001,England,nation,2020-10-15,85+,1950.1,27244
E92000001,England,nation,2020-10-15,65_to_84,593.9,53193
E92000001,England,nation,2020-10-14,18_to_64,122.3,41476
E92000001,England,nation,2020-10-14,6_to_17,9.4,752
E92000001,England,nation,2020-10-14,0_to_5,20.4,816
E92000001,England,nation,2020-10-14,85+,1938.1,27076
E92000001,England,nation,2020-10-14,65_to_84,590.0,52844
E92000001,England,nation,2020-10-13,18_to_64,121.6,41240
E92000001,England,nation,2020-10-13,6_to_17,9.3,744
E92000001,England,nation,2020-10-13,0_to_5,20.3,812
E92000001,England,nation,2020-10-13,85+,1929.6,26957
E92000001,England,nation,2020-10-13,65_to_84,586.5,52529
E92000001,England,nation,2020-10-12,18_to_64,120.8,40947
E92000001,England,nation,2020-10-12,6_to_17,9.2,739
E92000001,England,nation,2020-10-12,0_to_5,20.2,806
E92000001,England,nation,2020-10-12,85+,1920.7,26833
E92000001,England,nation,2020-10-12,65_to_84,582.9,52207
E92000001,England,nation,2020-10-11,18_to_64,120.1,40734
E92000001,England,nation,2020-10-11,6_to_17,9.1,731
E92000001,England,nation,2020-10-11,0_to_5,20.0,798
E92000001,England,nation,2020-10-11,85+,1910.5,26691
E92000001,England,nation,2020-10-11,65_to_84,579.7,51924
E92000001,England,nation,2020-10-10,18_to_64,119.4,40504
E92000001,England,nation,2020-10-10,6_to_17,9.1,727
E92000001,England,nation,2020-10-10,0_to_5,19.9,794
E92000001,England,nation,2020-10-10,85+,1902.3,26576
E92000001,England,nation,2020-10-10,65_to_84,576.9,51667
E92000001,England,nation,2020-10-09,18_to_64,118.9,40329
E92000001,England,nation,2020-10-09,6_to_17,9.0,723
E92000001,England,nation,2020-10-09,0_to_5,19.8,791
E92000001,England,nation,2020-10-09,85+,1895.2,26477
E92000001,England,nation,2020-10-09,65_to_84,574.2,51433
E92000001,England,nation,2020-10-08,18_to_64,118.4,40137
E92000001,England,nation,2020-10-08,6_to_17,9.0,721
E92000001,England,nation,2020-10-08,0_to_5,19.6,782
E92000001,England,nation,2020-10-08,85+,1888.4,26382
E92000001,England,nation,2020-10-08,65_to_84,571.5,51187
E92000001,England,nation,2020-10-07,18_to_64,117.8,39944
E92000001,England,nation,2020-10-07,6_to_17,8.9,716
E92000001,England,nation,2020-10-07,0_to_5,19.5,777
E92000001,England,nation,2020-10-07,85+,1881.1,26280
E92000001,England,nation,2020-10-07,65_to_84,569.2,50979
E92000001,England,nation,2020-10-06,18_to_64,117.2,39740
E92000001,England,nation,2020-10-06,6_to_17,8.8,708
E92000001,England,nation,2020-10-06,0_to_5,19.3,771
E92000001,England,nation,2020-10-06,85+,1875.5,26202
E92000001,England,nation,2020-10-06,65_to_84,567.0,50784
E92000001,England,nation,2020-10-05,18_to_64,116.6,39546
E92000001,England,nation,2020-10-05,6_to_17,8.8,705
E92000001,England,nation,2020-10-05,0_to_5,19.3,769
E92000001,England,nation,2020-10-05,85+,1868.2,26100
E92000001,England,nation,2020-10-05,65_to_84,564.5,50561
E92000001,England,nation,2020-10-04,18_to_64,116.1,39377
E92000001,England,nation,2020-10-04,6_to_17,8.7,700
E92000001,England,nation,2020-10-04,0_to_5,19.2,765
E92000001,England,nation,2020-10-04,85+,1862.8,26024
E92000001,England,nation,2020-10-04,65_to_84,562.1,50343
E92000001,England,nation,2020-10-03,18_to_64,115.6,39192
E92000001,England,nation,2020-10-03,6_to_17,8.6,694
E92000001,England,nation,2020-10-03,0_to_5,19.1,762
E92000001,England,nation,2020-10-03,85+,1858.7,25967
E92000001,England,nation,2020-10-03,65_to_84,559.5,50116
E92000001,England,nation,2020-10-02,18_to_64,115.1,39023
E92000001,England,nation,2020-10-02,6_to_17,8.6,694
E92000001,England,nation,2020-10-02,0_to_5,19.0,760
E92000001,England,nation,2020-10-02,85+,1855.3,25919
E92000001,England,nation,2020-10-02,65_to_84,557.7,49949
E92000001,England,nation,2020-10-01,18_to_64,114.6,38873
E92000001,England,nation,2020-10-01,6_to_17,8.6,690
E92000001,England,nation,2020-10-01,0_to_5,19.0,758
E92000001,England,nation,2020-10-01,85+,1851.5,25866
E92000001,England,nation,2020-10-01,65_to_84,555.9,49787
E92000001,England,nation,2020-09-30,18_to_64,114.2,38715
E92000001,England,nation,2020-09-30,6_to_17,8.6,688
E92000001,England,nation,2020-09-30,0_to_5,19.0,758
E92000001,England,nation,2020-09-30,85+,1848.5,25824
E92000001,England,nation,2020-09-30,65_to_84,554.0,49621
E92000001,England,nation,2020-09-29,18_to_64,113.8,38584
E92000001,England,nation,2020-09-29,6_to_17,8.5,685
E92000001,England,nation,2020-09-29,0_to_5,18.8,752
E92000001,England,nation,2020-09-29,85+,1844.3,25766
E92000001,England,nation,2020-09-29,65_to_84,552.6,49491
E92000001,England,nation,2020-09-28,18_to_64,113.4,38455
E92000001,England,nation,2020-09-28,6_to_17,8.5,684
E92000001,England,nation,2020-09-28,0_to_5,18.8,751
E92000001,England,nation,2020-09-28,85+,1840.7,25715
E92000001,England,nation,2020-09-28,65_to_84,551.1,49363
E92000001,England,nation,2020-09-27,18_to_64,113.0,38320
E92000001,England,nation,2020-09-27,6_to_17,8.5,681
E92000001,England,nation,2020-09-27,0_to_5,18.7,747
E92000001,England,nation,2020-09-27,85+,1837.4,25670
E92000001,England,nation,2020-09-27,65_to_84,549.8,49242
E92000001,England,nation,2020-09-26,18_to_64,112.7,38207
E92000001,England,nation,2020-09-26,6_to_17,8.5,679
E92000001,England,nation,2020-09-26,0_to_5,18.7,746
E92000001,England,nation,2020-09-26,85+,1835.4,25641
E92000001,England,nation,2020-09-26,65_to_84,548.7,49146
E92000001,England,nation,2020-09-25,18_to_64,112.4,38103
E92000001,England,nation,2020-09-25,6_to_17,8.4,674
E92000001,England,nation,2020-09-25,0_to_5,18.7,746
E92000001,England,nation,2020-09-25,85+,1833.1,25609
E92000001,England,nation,2020-09-25,65_to_84,547.5,49042
E92000001,England,nation,2020-09-24,18_to_64,112.0,37982
E92000001,England,nation,2020-09-24,6_to_17,8.4,673
E92000001,England,nation,2020-09-24,0_to_5,18.6,743
E92000001,England,nation,2020-09-24,85+,1830.3,25570
E92000001,England,nation,2020-09-24,65_to_84,546.3,48932
E92000001,England,nation,2020-09-23,18_to_64,111.6,37851
E92000001,England,nation,2020-09-23,6_to_17,8.4,671
E92000001,England,nation,2020-09-23,0_to_5,18.5,739
E92000001,England,nation,2020-09-23,85+,1827.6,25533
E92000001,England,nation,2020-09-23,65_to_84,545.0,48818
E92000001,England,nation,2020-09-22,18_to_64,111.2,37710
E92000001,England,nation,2020-09-22,6_to_17,8.3,664
E92000001,England,nation,2020-09-22,0_to_5,18.4,736
E92000001,England,nation,2020-09-22,85+,1824.8,25494
E92000001,England,nation,2020-09-22,65_to_84,543.7,48694
E92000001,England,nation,2020-09-21,18_to_64,110.8,37588
E92000001,England,nation,2020-09-21,6_to_17,8.2,659
E92000001,England,nation,2020-09-21,0_to_5,18.4,735
E92000001,England,nation,2020-09-21,85+,1822.6,25462
E92000001,England,nation,2020-09-21,65_to_84,542.5,48586
E92000001,England,nation,2020-09-20,18_to_64,110.5,37477
E92000001,England,nation,2020-09-20,6_to_17,8.2,656
E92000001,England,nation,2020-09-20,0_to_5,18.4,734
E92000001,England,nation,2020-09-20,85+,1819.9,25425
E92000001,England,nation,2020-09-20,65_to_84,541.1,48463
E92000001,England,nation,2020-09-19,18_to_64,110.2,37372
E92000001,England,nation,2020-09-19,6_to_17,8.1,653
E92000001,England,nation,2020-09-19,0_to_5,18.3,730
E92000001,England,nation,2020-09-19,85+,1817.6,25393
E92000001,England,nation,2020-09-19,65_to_84,540.1,48371
E92000001,England,nation,2020-09-18,18_to_64,110.0,37286
E92000001,England,nation,2020-09-18,6_to_17,8.1,653
E92000001,England,nation,2020-09-18,0_to_5,18.3,729
E92000001,England,nation,2020-09-18,85+,1815.5,25364
E92000001,England,nation,2020-09-18,65_to_84,539.1,48283
E92000001,England,nation,2020-09-17,18_to_64,109.7,37182
E92000001,England,nation,2020-09-17,6_to_17,8.1,652
E92000001,England,nation,2020-09-17,0_to_5,18.2,728
E92000001,England,nation,2020-09-17,85+,1813.6,25337
E92000001,England,nation,2020-09-17,65_to_84,538.3,48211
E92000001,England,nation,2020-09-16,18_to_64,109.4,37089
E92000001,England,nation,2020-09-16,6_to_17,8.1,650
E92000001,England,nation,2020-09-16,0_to_5,18.1,724
E92000001,England,nation,2020-09-16,85+,1811.7,25310
E92000001,England,nation,2020-09-16,65_to_84,537.5,48138
E92000001,England,nation,2020-09-15,18_to_64,109.2,37013
E92000001,England,nation,2020-09-15,6_to_17,8.1,648
E92000001,England,nation,2020-09-15,0_to_5,18.1,721
E92000001,England,nation,2020-09-15,85+,1809.5,25279
E92000001,England,nation,2020-09-15,65_to_84,536.7,48067
E92000001,England,nation,2020-09-14,18_to_64,108.9,36929
E92000001,England,nation,2020-09-14,6_to_17,8.1,647
E92000001,England,nation,2020-09-14,0_to_5,18.0,717
E92000001,England,nation,2020-09-14,85+,1807.9,25257
E92000001,England,nation,2020-09-14,65_to_84,535.7,47984
E92000001,England,nation,2020-09-13,18_to_64,108.7,36857
E92000001,England,nation,2020-09-13,6_to_17,8.0,644
E92000001,England,nation,2020-09-13,0_to_5,17.9,715
E92000001,England,nation,2020-09-13,85+,1806.1,25232
E92000001,England,nation,2020-09-13,65_to_84,535.0,47915
E92000001,England,nation,2020-09-12,18_to_64,108.5,36797
E92000001,England,nation,2020-09-12,6_to_17,8.0,643
E92000001,England,nation,2020-09-12,0_to_5,17.9,714
E92000001,England,nation,2020-09-12,85+,1804.8,25214
E92000001,England,nation,2020-09-12,65_to_84,534.1,47842
E92000001,England,nation,2020-09-11,18_to_64,108.4,36749
E92000001,England,nation,2020-09-11,6_to_17,8.0,643
E92000001,England,nation,2020-09-11,0_to_5,17.8,711
E92000001,England,nation,2020-09-11,85+,1802.7,25185
E92000001,England,nation,2020-09-11,65_to_84,533.4,47779
E92000001,England,nation,2020-09-10,18_to_64,108.2,36683
E92000001,England,nation,2020-09-10,6_to_17,8.0,642
E92000001,England,nation,2020-09-10,0_to_5,17.8,709
E92000001,England,nation,2020-09-10,85+,1801.2,25164
E92000001,England,nation,2020-09-10,65_to_84,532.9,47734
E92000001,England,nation,2020-09-09,18_to_64,108.0,36620
E92000001,England,nation,2020-09-09,6_to_17,8.0,640
E92000001,England,nation,2020-09-09,0_to_5,17.7,707
E92000001,England,nation,2020-09-09,85+,1799.7,25143
E92000001,England,nation,2020-09-09,65_to_84,532.3,47679
E92000001,England,nation,2020-09-08,18_to_64,107.8,36561
E92000001,England,nation,2020-09-08,6_to_17,7.9,638
E92000001,England,nation,2020-09-08,0_to_5,17.7,705
E92000001,England,nation,2020-09-08,85+,1798.1,25120
E92000001,England,nation,2020-09-08,65_to_84,531.8,47628
E92000001,England,nation,2020-09-07,18_to_64,107.7,36512
E92000001,England,nation,2020-09-07,6_to_17,7.9,636
E92000001,England,nation,2020-09-07,0_to_5,17.6,703
E92000001,England,nation,2020-09-07,85+,1797.3,25109
E92000001,England,nation,2020-09-07,65_to_84,531.4,47592
E92000001,England,nation,2020-09-06,18_to_64,107.6,36470
E92000001,England,nation,2020-09-06,6_to_17,7.9,635
E92000001,England,nation,2020-09-06,0_to_5,17.6,702
E92000001,England,nation,2020-09-06,85+,1796.6,25099
E92000001,England,nation,2020-09-06,65_to_84,531.0,47562
E92000001,England,nation,2020-09-05,18_to_64,107.4,36433
E92000001,England,nation,2020-09-05,6_to_17,7.9,633
E92000001,England,nation,2020-09-05,0_to_5,17.6,701
E92000001,England,nation,2020-09-05,85+,1795.8,25088
E92000001,England,nation,2020-09-05,65_to_84,530.6,47528
E92000001,England,nation,2020-09-04,18_to_64,107.3,36396
E92000001,England,nation,2020-09-04,6_to_17,7.9,632
E92000001,England,nation,2020-09-04,0_to_5,17.6,701
E92000001,England,nation,2020-09-04,85+,1794.4,25069
E92000001,England,nation,2020-09-04,65_to_84,530.2,47491
E92000001,England,nation,2020-09-03,18_to_64,107.3,36369
E92000001,England,nation,2020-09-03,6_to_17,7.8,628
E92000001,England,nation,2020-09-03,0_to_5,17.6,701
E92000001,England,nation,2020-09-03,85+,1793.7,25059
E92000001,England,nation,2020-09-03,65_to_84,529.9,47465
E92000001,England,nation,2020-09-02,18_to_64,107.2,36336
E92000001,England,nation,2020-09-02,6_to_17,7.8,625
E92000001,England,nation,2020-09-02,0_to_5,17.5,699
E92000001,England,nation,2020-09-02,85+,1793.3,25053
E92000001,England,nation,2020-09-02,65_to_84,529.7,47440
E92000001,England,nation,2020-09-01,18_to_64,107.0,36299
E92000001,England,nation,2020-09-01,6_to_17,7.8,625
E92000001,England,nation,2020-09-01,0_to_5,17.5,699
E92000001,England,nation,2020-09-01,85+,1792.3,25039
E92000001,England,nation,2020-09-01,65_to_84,529.3,47412
E92000001,England,nation,2020-08-31,18_to_64,107.0,36278
E92000001,England,nation,2020-08-31,6_to_17,7.8,625
E92000001,England,nation,2020-08-31,0_to_5,17.5,699
E92000001,England,nation,2020-08-31,85+,1791.6,25029
E92000001,England,nation,2020-08-31,65_to_84,529.0,47385
E92000001,England,nation,2020-08-30,18_to_64,106.9,36259
E92000001,England,nation,2020-08-30,6_to_17,7.8,624
E92000001,England,nation,2020-08-30,0_to_5,17.5,697
E92000001,England,nation,2020-08-30,85+,1790.9,25020
E92000001,England,nation,2020-08-30,65_to_84,528.8,47364
E92000001,England,nation,2020-08-29,18_to_64,106.9,36250
E92000001,England,nation,2020-08-29,6_to_17,7.7,622
E92000001,England,nation,2020-08-29,0_to_5,17.4,694
E92000001,England,nation,2020-08-29,85+,1790.2,25010
E92000001,England,nation,2020-08-29,65_to_84,528.7,47350
E92000001,England,nation,2020-08-28,18_to_64,106.8,36223
E92000001,England,nation,2020-08-28,6_to_17,7.7,621
E92000001,England,nation,2020-08-28,0_to_5,17.3,692
E92000001,England,nation,2020-08-28,85+,1789.6,25001
E92000001,England,nation,2020-08-28,65_to_84,528.5,47337
E92000001,England,nation,2020-08-27,18_to_64,106.8,36201
E92000001,England,nation,2020-08-27,6_to_17,7.7,621
E92000001,England,nation,2020-08-27,0_to_5,17.2,688
E92000001,England,nation,2020-08-27,85+,1789.0,24993
E92000001,England,nation,2020-08-27,65_to_84,528.4,47327
E92000001,England,nation,2020-08-26,18_to_64,106.7,36176
E92000001,England,nation,2020-08-26,6_to_17,7.7,621
E92000001,England,nation,2020-08-26,0_to_5,17.2,686
E92000001,England,nation,2020-08-26,85+,1788.0,24979
E92000001,England,nation,2020-08-26,65_to_84,528.1,47299
E92000001,England,nation,2020-08-25,18_to_64,106.6,36147
E92000001,England,nation,2020-08-25,6_to_17,7.7,620
E92000001,England,nation,2020-08-25,0_to_5,17.1,684
E92000001,England,nation,2020-08-25,85+,1787.4,24971
E92000001,England,nation,2020-08-25,65_to_84,528.0,47287
E92000001,England,nation,2020-08-24,18_to_64,106.5,36115
E92000001,England,nation,2020-08-24,6_to_17,7.7,620
E92000001,England,nation,2020-08-24,0_to_5,17.1,684
E92000001,England,nation,2020-08-24,85+,1787.1,24966
E92000001,England,nation,2020-08-24,65_to_84,527.7,47264
E92000001,England,nation,2020-08-23,18_to_64,106.5,36099
E92000001,England,nation,2020-08-23,6_to_17,7.7,620
E92000001,England,nation,2020-08-23,0_to_5,17.1,683
E92000001,England,nation,2020-08-23,85+,1786.5,24958
E92000001,England,nation,2020-08-23,65_to_84,527.5,47248
E92000001,England,nation,2020-08-22,18_to_64,106.4,36066
E92000001,England,nation,2020-08-22,6_to_17,7.7,620
E92000001,England,nation,2020-08-22,0_to_5,17.1,682
E92000001,England,nation,2020-08-22,85+,1786.4,24957
E92000001,England,nation,2020-08-22,65_to_84,527.4,47239
E92000001,England,nation,2020-08-21,18_to_64,106.3,36055
E92000001,England,nation,2020-08-21,6_to_17,7.7,620
E92000001,England,nation,2020-08-21,0_to_5,17.1,681
E92000001,England,nation,2020-08-21,85+,1786.0,24952
E92000001,England,nation,2020-08-21,65_to_84,527.3,47231
E92000001,England,nation,2020-08-20,18_to_64,106.3,36037
E92000001,England,nation,2020-08-20,6_to_17,7.7,620
E92000001,England,nation,2020-08-20,0_to_5,17.0,680
E92000001,England,nation,2020-08-20,85+,1785.5,24944
E92000001,England,nation,2020-08-20,65_to_84,527.1,47209
E92000001,England,nation,2020-08-19,18_to_64,106.2,36014
E92000001,England,nation,2020-08-19,6_to_17,7.7,618
E92000001,England,nation,2020-08-19,0_to_5,17.0,680
E92000001,England,nation,2020-08-19,85+,1785.0,24938
E92000001,England,nation,2020-08-19,65_to_84,526.9,47195
E92000001,England,nation,2020-08-18,18_to_64,106.1,35973
E92000001,England,nation,2020-08-18,6_to_17,7.7,618
E92000001,England,nation,2020-08-18,0_to_5,17.0,679
E92000001,England,nation,2020-08-18,85+,1784.6,24932
E92000001,England,nation,2020-08-18,65_to_84,526.8,47185
E92000001,England,nation,2020-08-17,18_to_64,106.0,35947
E92000001,England,nation,2020-08-17,6_to_17,7.7,617
E92000001,England,nation,2020-08-17,0_to_5,17.0,679
E92000001,England,nation,2020-08-17,85+,1784.1,24925
E92000001,England,nation,2020-08-17,65_to_84,526.6,47163
E92000001,England,nation,2020-08-16,18_to_64,105.9,35925
E92000001,England,nation,2020-08-16,6_to_17,7.7,616
E92000001,England,nation,2020-08-16,0_to_5,17.0,679
E92000001,England,nation,2020-08-16,85+,1783.5,24917
E92000001,England,nation,2020-08-16,65_to_84,526.4,47148
E92000001,England,nation,2020-08-15,18_to_64,105.9,35903
E92000001,England,nation,2020-08-15,6_to_17,7.7,615
E92000001,England,nation,2020-08-15,0_to_5,17.0,679
E92000001,England,nation,2020-08-15,85+,1783.2,24912
E92000001,England,nation,2020-08-15,65_to_84,526.3,47137
E92000001,England,nation,2020-08-14,18_to_64,105.8,35881
E92000001,England,nation,2020-08-14,6_to_17,7.6,613
E92000001,England,nation,2020-08-14,0_to_5,17.0,679
E92000001,England,nation,2020-08-14,85+,1782.7,24905
E92000001,England,nation,2020-08-14,65_to_84,526.2,47130
E92000001,England,nation,2020-08-13,18_to_64,105.7,35857
E92000001,England,nation,2020-08-13,6_to_17,7.6,612
E92000001,England,nation,2020-08-13,0_to_5,17.0,677
E92000001,England,nation,2020-08-13,85+,1782.3,24899
E92000001,England,nation,2020-08-13,65_to_84,526.0,47108
E92000001,England,nation,2020-08-12,18_to_64,105.7,35834
E92000001,England,nation,2020-08-12,6_to_17,7.6,611
E92000001,England,nation,2020-08-12,0_to_5,16.9,676
E92000001,England,nation,2020-08-12,85+,1781.6,24890
E92000001,England,nation,2020-08-12,65_to_84,525.7,47082
E92000001,England,nation,2020-08-11,18_to_64,105.6,35809
E92000001,England,nation,2020-08-11,6_to_17,7.6,611
E92000001,England,nation,2020-08-11,0_to_5,16.9,674
E92000001,England,nation,2020-08-11,85+,1781.2,24884
E92000001,England,nation,2020-08-11,65_to_84,525.5,47064
E92000001,England,nation,2020-08-10,18_to_64,105.5,35782
E92000001,England,nation,2020-08-10,6_to_17,7.6,608
E92000001,England,nation,2020-08-10,0_to_5,16.8,670
E92000001,England,nation,2020-08-10,85+,1780.5,24874
E92000001,England,nation,2020-08-10,65_to_84,525.3,47045
E92000001,England,nation,2020-08-09,18_to_64,105.5,35766
E92000001,England,nation,2020-08-09,6_to_17,7.6,608
E92000001,England,nation,2020-08-09,0_to_5,16.8,670
E92000001,England,nation,2020-08-09,85+,1779.8,24865
E92000001,England,nation,2020-08-09,65_to_84,525.0,47020
E92000001,England,nation,2020-08-08,18_to_64,105.4,35747
E92000001,England,nation,2020-08-08,6_to_17,7.6,608
E92000001,England,nation,2020-08-08,0_to_5,16.8,670
E92000001,England,nation,2020-08-08,85+,1778.8,24851
E92000001,England,nation,2020-08-08,65_to_84,524.7,47000
E92000001,England,nation,2020-08-07,18_to_64,105.4,35727
E92000001,England,nation,2020-08-07,6_to_17,7.6,607
E92000001,England,nation,2020-08-07,0_to_5,16.8,669
E92000001,England,nation,2020-08-07,85+,1778.0,24840
E92000001,England,nation,2020-08-07,65_to_84,524.5,46977
E92000001,England,nation,2020-08-06,18_to_64,105.3,35708
E92000001,England,nation,2020-08-06,6_to_17,7.5,606
E92000001,England,nation,2020-08-06,0_to_5,16.7,668
E92000001,England,nation,2020-08-06,85+,1777.3,24830
E92000001,England,nation,2020-08-06,65_to_84,524.2,46948
E92000001,England,nation,2020-08-05,18_to_64,105.2,35686
E92000001,England,nation,2020-08-05,6_to_17,7.5,605
E92000001,England,nation,2020-08-05,0_to_5,16.7,666
E92000001,England,nation,2020-08-05,85+,1776.8,24823
E92000001,England,nation,2020-08-05,65_to_84,523.9,46928
E92000001,England,nation,2020-08-04,18_to_64,105.2,35659
E92000001,England,nation,2020-08-04,6_to_17,7.5,604
E92000001,England,nation,2020-08-04,0_to_5,16.7,665
E92000001,England,nation,2020-08-04,85+,1776.0,24812
E92000001,England,nation,2020-08-04,65_to_84,523.7,46908
E92000001,England,nation,2020-08-03,18_to_64,105.1,35637
E92000001,England,nation,2020-08-03,6_to_17,7.5,602
E92000001,England,nation,2020-08-03,0_to_5,16.6,664
E92000001,England,nation,2020-08-03,85+,1775.4,24803
E92000001,England,nation,2020-08-03,65_to_84,523.5,46884
E92000001,England,nation,2020-08-02,18_to_64,105.0,35618
E92000001,England,nation,2020-08-02,6_to_17,7.5,601
E92000001,England,nation,2020-08-02,0_to_5,16.6,661
E92000001,England,nation,2020-08-02,85+,1774.2,24786
E92000001,England,nation,2020-08-02,65_to_84,523.1,46850
E92000001,England,nation,2020-08-01,18_to_64,105.0,35601
E92000001,England,nation,2020-08-01,6_to_17,7.5,600
E92000001,England,nation,2020-08-01,0_to_5,16.6,661
E92000001,England,nation,2020-08-01,85+,1773.5,24777
E92000001,England,nation,2020-08-01,65_to_84,522.7,46820
E92000001,England,nation,2020-07-31,18_to_64,104.9,35582
E92000001,England,nation,2020-07-31,6_to_17,7.5,599
E92000001,England,nation,2020-07-31,0_to_5,16.6,661
E92000001,England,nation,2020-07-31,85+,1772.9,24769
E92000001,England,nation,2020-07-31,65_to_84,522.5,46798
E92000001,England,nation,2020-07-30,18_to_64,104.9,35559
E92000001,England,nation,2020-07-30,6_to_17,7.4,598
E92000001,England,nation,2020-07-30,0_to_5,16.6,661
E92000001,England,nation,2020-07-30,85+,1771.9,24755
E92000001,England,nation,2020-07-30,65_to_84,522.3,46781
E92000001,England,nation,2020-07-29,18_to_64,104.8,35534
E92000001,England,nation,2020-07-29,6_to_17,7.4,598
E92000001,England,nation,2020-07-29,0_to_5,16.6,661
E92000001,England,nation,2020-07-29,85+,1770.9,24740
E92000001,England,nation,2020-07-29,65_to_84,521.9,46746
E92000001,England,nation,2020-07-28,18_to_64,104.7,35509
E92000001,England,nation,2020-07-28,6_to_17,7.4,598
E92000001,England,nation,2020-07-28,0_to_5,16.6,661
E92000001,England,nation,2020-07-28,85+,1770.4,24733
E92000001,England,nation,2020-07-28,65_to_84,521.6,46718
E92000001,England,nation,2020-07-27,18_to_64,104.6,35481
E92000001,England,nation,2020-07-27,6_to_17,7.4,597
E92000001,England,nation,2020-07-27,0_to_5,16.6,661
E92000001,England,nation,2020-07-27,85+,1769.7,24724
E92000001,England,nation,2020-07-27,65_to_84,521.3,46687
E92000001,England,nation,2020-07-26,18_to_64,104.5,35446
E92000001,England,nation,2020-07-26,6_to_17,7.4,597
E92000001,England,nation,2020-07-26,0_to_5,16.5,659
E92000001,England,nation,2020-07-26,85+,1768.8,24711
E92000001,England,nation,2020-07-26,65_to_84,520.9,46655
E92000001,England,nation,2020-07-25,18_to_64,104.4,35417
E92000001,England,nation,2020-07-25,6_to_17,7.4,597
E92000001,England,nation,2020-07-25,0_to_5,16.5,658
E92000001,England,nation,2020-07-25,85+,1767.7,24695
E92000001,England,nation,2020-07-25,65_to_84,520.7,46637
E92000001,England,nation,2020-07-24,18_to_64,104.4,35391
E92000001,England,nation,2020-07-24,6_to_17,7.4,597
E92000001,England,nation,2020-07-24,0_to_5,16.5,657
E92000001,England,nation,2020-07-24,85+,1766.7,24682
